customer_id,open_date,gender,age,married,number_of_dependents,satisfaction_score,customer_status,cltv,number_of_referrals,tenure_in_months,offer,phone_service,multiple_lines,internet_service,internet_type,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,contract,payment_method,monthly_charge,total_revenue,churn_category,churn_date,churn_reason
0048-LUMLS,2022-07-10,Male,23,Yes,3,5,Stayed,5263,1,37,Offer C,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,Credit Card,91.2,4838.92,,,
2208-NQBCT,2023-06-05,Female,23,Yes,3,3,Stayed,2817,10,26,No Offer,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,Bank Withdrawal,81.95,3186.75,,,
0013-MHZWF,2024-11-18,Female,23,No,3,3,Stayed,5108,0,9,Offer E,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Month-to-Month,Credit Card,69.4,722.38,,,
4195-PNGZS,2019-11-10,Male,23,Yes,3,5,Stayed,5295,1,69,No Offer,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,24.45,4001.41,,,
3324-OIRTO,2019-09-18,Male,23,Yes,3,4,Stayed,6101,1,71,Offer A,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Bank Withdrawal,104.65,8292.34,,,
1403-LKLIK,2022-11-07,Female,23,Yes,3,3,Stayed,3342,3,33,No Offer,Yes,No,No,,No,No,No,No,No,No,One Year,Credit Card,20.1,1516.6,,,
7159-FVYPK,2025-05-21,Female,23,Yes,3,3,Joined,2301,3,3,No Offer,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,Bank Withdrawal,69.15,307.84,,,
2520-SGTTA,2024-10-01,Female,23,Yes,3,4,Stayed,3763,4,10,Offer E,Yes,No,No,,No,No,No,No,No,No,Two Year,Credit Card,20.0,400.5,,,
1269-FOYWN,2021-12-26,Male,23,Yes,3,3,Stayed,3743,2,44,No Offer,Yes,No,No,,No,No,No,No,No,No,One Year,Bank Withdrawal,20.0,2482.69,,,
7432-FFVAR,2021-10-03,Female,23,Yes,3,5,Stayed,5187,2,46,Offer B,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,One Year,Bank Withdrawal,90.95,4574.56,,,
1904-WAJAA,2023-08-23,Female,23,Yes,3,4,Stayed,5461,0,24,Offer C,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two Year,Bank Withdrawal,64.35,2675.61,,,
8445-DNBAE,2025-07-17,Male,24,No,3,4,Joined,5523,0,1,Offer E,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,50.05,93.1,,,
0799-DDIHE,2024-05-10,Female,24,Yes,3,5,Stayed,3103,7,15,Offer D,Yes,No,Yes,Cable,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,46.3,1003.5,,,
7696-CFTAT,2022-07-22,Male,24,Yes,3,3,Stayed,2745,0,37,No Offer,Yes,No,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,19.8,1029.87,,,
9443-JUBUO,2019-08-24,Male,24,Yes,3,4,Stayed,6412,9,72,Offer A,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,65.25,4558.85,,,
4742-TXUEX,2021-09-23,Female,24,Yes,3,4,Stayed,5829,1,47,No Offer,Yes,No,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,19.3,1010.82,,,
8143-ETQTI,2023-09-02,Female,24,Yes,3,4,Stayed,4896,9,23,Offer D,Yes,No,No,,No,No,No,No,No,No,Two Year,Credit Card,19.65,494.79,,,
4994-OBRSZ,2024-06-24,Male,24,No,3,3,Stayed,2045,0,14,No Offer,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Two Year,Bank Withdrawal,76.1,1569.02,,,
5375-XLDOF,2019-11-19,Male,24,Yes,3,4,Stayed,6082,7,69,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,114.35,10295.73,,,
3174-RKMOW,2022-09-15,Male,24,Yes,3,3,Stayed,5721,8,35,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,109.95,5441.0,,,
6668-CNMFP,2024-01-03,Female,24,Yes,3,4,Stayed,4473,1,19,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,One Year,Bank Withdrawal,89.35,2388.33,,,
2294-DMMUS,2020-06-24,Female,25,Yes,3,5,Stayed,5057,9,62,No Offer,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,Credit Card,70.45,6565.93,,,
3133-PZNSR,2019-08-08,Male,25,Yes,3,3,Stayed,4054,1,72,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Two Year,Credit Card,97.75,8488.48,,,
7682-AZNDK,2022-10-06,Male,25,Yes,3,5,Stayed,3096,5,34,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,Bank Withdrawal,89.85,3701.06,,,
0396-UKGAI,2023-09-02,Male,25,No,3,4,Stayed,4028,0,23,Offer D,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-Month,Bank Withdrawal,55.3,1320.54,,,
4821-SJHJV,2022-12-02,Female,25,Yes,3,4,Stayed,4444,6,32,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,Bank Withdrawal,89.6,4453.48,,,
6762-QVYJO,2020-10-01,Female,25,Yes,3,3,Stayed,4678,8,58,Offer B,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,Credit Card,59.75,3624.35,,,
9541-ZPSEA,2019-12-25,Male,25,Yes,3,3,Stayed,5954,8,68,Offer A,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Two Year,Credit Card,80.35,7012.59,,,
2359-KLTEK,2022-03-21,Female,25,Yes,3,3,Stayed,3539,2,41,No Offer,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Bank Withdrawal,94.9,5618.79,,,
7267-FRMJW,2023-07-26,Female,25,Yes,3,3,Stayed,5306,1,25,Offer C,Yes,No,No,,No,No,No,No,No,No,Two Year,Credit Card,20.1,600.3,,,
3511-BFTJW,2019-08-18,Male,25,Yes,3,4,Stayed,4710,8,72,Offer A,No,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Two Year,Credit Card,38.5,2763.0,,,
2799-TSLAG,2020-03-11,Female,25,Yes,3,4,Stayed,4533,9,65,No Offer,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,25.3,3960.5,,,
5084-OOVCJ,2024-03-05,Female,25,Yes,3,4,Stayed,5465,1,17,No Offer,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-Month,Credit Card,55.35,1264.41,,,
4075-WKNIU,2024-10-24,Female,25,Yes,3,4,Stayed,2342,6,10,Offer E,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two Year,Credit Card,73.35,789.4,,,
3640-JQGJG,2024-07-06,Male,25,Yes,3,3,Stayed,4680,0,13,No Offer,Yes,No,Yes,Cable,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,44.8,692.05,,,
1875-QIVME,2025-06-09,Female,26,Yes,3,3,Churned,4690,1,2,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,104.4,220.38,Attitude,2025-08-14,Attitude of support person
5168-MSWXT,2024-12-19,Male,26,Yes,3,5,Stayed,5505,4,8,No Offer,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Bank Withdrawal,94.75,936.67,,,
1352-HNSAW,2019-08-03,Female,26,Yes,3,3,Stayed,5633,9,72,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,115.6,10858.08,,,
1573-LGXBA,2020-11-26,Male,26,Yes,3,4,Stayed,5833,1,57,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Credit Card,97.55,5836.26,,,
4694-PHWFW,2024-12-25,Female,26,No,3,4,Stayed,5919,0,8,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Mailed Check,19.95,537.86,,,
5522-NYKPB,2023-07-03,Male,26,Yes,3,3,Stayed,3153,0,25,Offer C,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,85.9,2493.8,,,
5849-ASHZJ,2023-05-07,Male,26,No,3,3,Stayed,2400,0,27,No Offer,Yes,No,No,,No,No,No,No,No,No,One Year,Credit Card,20.05,1020.0,,,
5322-ZSMZY,2023-01-11,Male,26,Yes,3,4,Stayed,5472,7,31,No Offer,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Credit Card,25.75,973.53,,,
9695-IDRZR,2022-10-21,Female,26,No,3,4,Stayed,5104,0,34,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,116.15,4880.88,,,
8639-NHQEI,2019-08-03,Female,26,Yes,3,3,Stayed,4213,9,72,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Two Year,Bank Withdrawal,95.9,7807.35,,,
8707-HOEDG,2019-10-05,Female,26,Yes,3,3,Stayed,4098,4,70,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,110.2,8225.5,,,
9418-RUKPH,2022-06-14,Female,26,Yes,3,4,Stayed,3614,7,38,Offer C,Yes,No,No,,No,No,No,No,No,No,Two Year,Credit Card,19.95,2652.6,,,
6142-VSJQO,2025-07-03,Female,27,Yes,3,2,Churned,4599,0,1,No Offer,Yes,No,Yes,Cable,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,44.35,84.77,Attitude,2025-08-04,Attitude of support person
5150-LJNSR,2023-01-08,Male,27,Yes,3,4,Stayed,4524,3,31,Offer C,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,Bank Withdrawal,98.05,4213.29,,,
9802-CAQUT,2019-08-25,Female,27,Yes,3,4,Stayed,5723,9,72,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Two Year,Credit Card,109.55,10411.33,,,
4203-QGNZA,2023-04-22,Female,27,No,3,5,Stayed,4476,0,28,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Credit Card,20.25,1265.87,,,
6506-EYCNH,2023-04-16,Female,27,Yes,3,4,Stayed,3948,9,28,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,19.55,987.6,,,
0980-PVMRC,2022-04-17,Female,27,Yes,3,3,Stayed,2819,0,40,No Offer,No,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,50.85,2036.55,,,
6013-BHCAW,2020-07-09,Male,27,Yes,3,4,Stayed,4151,1,61,No Offer,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,81.0,6986.71,,,
1599-MMYRQ,2020-06-24,Male,27,Yes,3,3,Stayed,5179,1,62,No Offer,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,One Year,Credit Card,81.45,7428.44,,,
5832-EXGTT,2023-03-04,Male,28,Yes,3,3,Stayed,5517,9,29,No Offer,Yes,No,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-Month,Credit Card,60.2,1875.04,,,
1548-ARAGG,2025-04-24,Female,28,Yes,3,3,Stayed,5605,9,4,No Offer,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-Month,Credit Card,58.5,365.65,,,
5177-RVZNU,2022-07-08,Female,28,No,3,3,Stayed,4186,0,37,No Offer,Yes,No,No,,No,No,No,No,No,No,One Year,Bank Withdrawal,20.3,1133.91,,,
4827-DPADN,2019-08-24,Female,28,Yes,3,3,Stayed,4505,3,72,No Offer,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,83.3,7885.26,,,
0363-SVHYR,2019-09-20,Male,28,Yes,3,4,Stayed,6452,10,71,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,86.85,6981.61,,,
4801-KFYKL,2024-12-18,Male,28,No,3,5,Stayed,4119,0,8,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,19.45,174.8,,,
2027-DNKIV,2022-07-19,Male,28,Yes,3,4,Stayed,3483,1,37,No Offer,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,One Year,Credit Card,58.75,3522.89,,,
0394-YONDK,2019-10-09,Male,28,Yes,3,3,Stayed,5114,0,70,No Offer,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Credit Card,25.15,1875.55,,,
3566-CAAYU,2020-04-20,Female,28,Yes,3,5,Stayed,5644,3,64,Offer B,No,No,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two Year,Bank Withdrawal,49.85,3210.35,,,
2314-TNDJQ,2019-08-01,Female,28,Yes,3,4,Stayed,5192,1,72,Offer A,No,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Two Year,Credit Card,55.65,3880.05,,,
4361-JEIVL,2025-07-19,Male,29,No,3,3,Churned,4067,0,1,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,44.4,51.54,Attitude,2025-08-19,Attitude of service provider
3077-RSNTJ,2025-02-26,Female,29,Yes,3,3,Stayed,4293,9,6,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Credit Card,19.7,146.62,,,
5514-YQENT,2022-03-07,Male,29,No,3,5,Stayed,5038,0,41,No Offer,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,111.15,5760.93,,,
2911-WDXMV,2024-02-16,Male,29,No,3,5,Stayed,5334,0,18,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Credit Card,80.55,2146.09,,,
9143-CANJF,2023-08-07,Female,29,Yes,3,3,Stayed,2200,7,24,No Offer,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,55.15,1976.73,,,
2541-YGPKE,2022-02-07,Male,29,Yes,3,4,Stayed,3764,10,42,No Offer,Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,One Year,Credit Card,63.7,4651.25,,,
0757-WCUUZ,2021-02-06,Male,29,Yes,3,3,Stayed,4232,1,54,Offer B,Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two Year,Credit Card,63.35,5357.96,,,
1116-FRYVH,2021-08-15,Female,29,Yes,3,4,Stayed,5701,5,48,No Offer,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Two Year,Credit Card,39.4,2108.65,,,
4377-VDHYI,2022-12-10,Male,29,Yes,3,3,Stayed,2722,6,32,No Offer,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,One Year,Bank Withdrawal,90.8,4196.65,,,
5616-PRTNT,2023-12-04,Male,30,No,3,2,Churned,3785,0,20,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,19.4,830.1,Attitude,2025-08-05,Attitude of support person
3571-DPYUH,2020-10-05,Male,30,Yes,3,4,Stayed,5653,1,58,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,One Year,Credit Card,94.7,7967.85,,,
4883-KCPZJ,2023-10-14,Female,30,Yes,3,3,Stayed,4386,9,22,Offer D,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Credit Card,25.25,1126.96,,,
6648-INWPS,2024-04-10,Male,30,Yes,3,4,Stayed,5271,4,16,Offer D,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,20.15,958.15,,,
9224-VTYID,2021-09-16,Male,30,Yes,3,3,Stayed,3413,10,47,Offer B,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Mailed Check,90.5,4870.13,,,
8652-YHIYU,2024-04-06,Female,30,No,3,4,Stayed,5040,0,16,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,One Year,Credit Card,79.5,1699.88,,,
9555-SAHUZ,2022-06-07,Female,30,Yes,3,3,Stayed,5499,5,38,No Offer,Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,Month-to-Month,Bank Withdrawal,54.5,3834.31,,,
0224-NIJLP,2024-12-05,Male,30,Yes,3,4,Stayed,3899,1,8,Offer E,Yes,No,No,,No,No,No,No,No,No,Two Year,Credit Card,20.15,188.46,,,
7643-RCHXS,2020-05-13,Female,31,Yes,3,4,Stayed,4566,0,63,Offer B,Yes,No,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,19.35,3899.77,,,
9548-ZMVTX,2019-08-08,Male,31,Yes,3,3,Stayed,4461,7,72,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Two Year,Bank Withdrawal,90.45,7178.57,,,
4530-NDRKU,2022-02-15,Female,31,Yes,3,4,Stayed,5091,4,42,No Offer,Yes,No,No,,No,No,No,No,No,No,One Year,Bank Withdrawal,19.05,2217.57,,,
9842-EFSYY,2025-04-21,Female,31,No,3,3,Stayed,2421,0,4,Offer E,No,No,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Credit Card,57.2,223.75,,,
7105-BENQF,2024-05-17,Male,31,No,3,4,Stayed,4442,0,15,No Offer,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes,One Year,Credit Card,64.85,1606.1,,,
5696-CEIQJ,2020-01-10,Male,31,Yes,3,3,Stayed,4376,4,67,Offer A,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,103.15,7783.92,,,
2724-FJDYW,2022-05-08,Male,31,No,3,4,Stayed,3884,0,39,No Offer,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,54.85,2191.7,,,
0057-QBUQH,2022-01-13,Female,31,No,3,4,Stayed,4797,0,43,No Offer,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,25.1,2387.67,,,
0071-NDAFP,2023-07-17,Male,31,Yes,3,3,Stayed,5230,1,25,No Offer,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Credit Card,25.5,1178.43,,,
5919-TMRGD,2025-07-22,Female,32,No,3,1,Churned,2483,0,1,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Bank Withdrawal,79.35,92.48,Competitor,2025-08-27,Competitor had better devices
4767-HZZHQ,2023-02-13,Male,32,Yes,3,3,Stayed,5036,5,30,Offer C,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Bank Withdrawal,82.05,2875.9,,,
2985-JUUBZ,2022-04-21,Male,32,Yes,3,5,Stayed,3718,5,40,Offer B,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,Bank Withdrawal,74.55,3570.15,,,
7293-LSCDV,2020-08-22,Female,32,Yes,3,4,Stayed,6134,2,60,No Offer,Yes,No,No,,No,No,No,No,No,No,Two Year,Credit Card,19.25,2524.05,,,
0862-PRCBS,2019-12-21,Female,32,Yes,3,3,Stayed,4121,6,68,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two Year,Credit Card,103.75,8133.57,,,
7182-OVLBJ,2020-06-12,Female,32,Yes,3,3,Stayed,5735,4,62,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Two Year,Bank Withdrawal,101.15,8444.03,,,
8466-PZBLH,2020-01-26,Male,32,Yes,3,3,Stayed,4743,10,67,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Two Year,Bank Withdrawal,104.6,7643.52,,,
7771-CFQRQ,2021-09-14,Female,32,Yes,3,3,Stayed,5144,0,47,No Offer,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Two Year,Bank Withdrawal,63.8,4500.07,,,
0191-EQUUH,2023-07-21,Female,32,No,3,4,Stayed,2754,0,25,Offer C,No,No,Yes,Cable,Yes,No,No,Yes,No,No,Two Year,Bank Withdrawal,35.05,844.45,,,
2018-PZKMU,2024-11-14,Male,32,Yes,3,4,Stayed,4171,10,9,Offer E,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,103.1,1351.16,,,
4804-NCPET,2024-01-22,Male,32,Yes,3,3,Stayed,4821,3,19,No Offer,Yes,No,No,,No,No,No,No,No,No,Two Year,Credit Card,20.2,989.7,,,
9909-IDLEK,2023-12-09,Male,32,Yes,3,4,Stayed,3222,7,20,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,Credit Card,96.8,2667.9,,,
3727-OVPRY,2020-02-07,Male,32,Yes,3,4,Stayed,5517,3,66,Offer A,Yes,Yes,No,,No,No,No,No,No,No,One Year,Credit Card,25.7,4541.99,,,
8319-QBEHW,2023-06-13,Male,32,No,3,4,Stayed,2715,0,26,No Offer,No,No,Yes,Cable,No,Yes,No,No,Yes,No,One Year,Bank Withdrawal,39.95,1023.75,,,
0508-SQWPL,2020-11-10,Female,32,Yes,3,5,Stayed,5506,9,57,Offer B,Yes,No,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,20.1,2607.89,,,
9547-ITEFG,2024-11-22,Male,32,Yes,3,5,Stayed,4062,8,9,Offer E,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Credit Card,102.6,1108.53,,,
8755-OGKNA,2020-11-03,Female,33,Yes,3,3,Stayed,5864,5,57,Offer B,Yes,No,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,19.5,3549.69,,,
7508-KBIMB,2023-08-26,Male,33,Yes,3,4,Stayed,3607,7,24,No Offer,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,One Year,Credit Card,56.25,1509.69,,,
7527-QNRUS,2024-03-25,Male,33,Yes,3,3,Stayed,3931,8,17,Offer D,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Credit Card,25.15,1181.68,,,
7569-NMZYQ,2019-08-22,Female,33,Yes,3,4,Stayed,5475,1,72,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,118.75,11634.53,,,
4879-GZLFH,2022-02-10,Female,33,Yes,3,5,Stayed,5697,10,42,No Offer,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Bank Withdrawal,92.15,4620.9,,,
1709-EJDOX,2021-09-08,Female,33,Yes,3,3,Stayed,3843,10,47,Offer B,Yes,No,No,,No,No,No,No,No,No,Two Year,Credit Card,19.75,2901.28,,,
9137-UIYPG,2022-09-13,Female,33,Yes,3,3,Stayed,5447,1,35,No Offer,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,106.9,4785.13,,,
8637-XJIVR,2024-08-20,Female,34,No,3,1,Churned,5806,0,12,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Bank Withdrawal,78.95,1311.43,Attitude,2025-08-23,Attitude of support person
6867-ACCZI,2023-08-16,Female,34,Yes,3,3,Stayed,3303,1,24,Offer C,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two Year,Credit Card,52.5,1208.15,,,
4946-EDSEW,2024-09-04,Female,35,Yes,3,1,Churned,5638,1,11,Offer D,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Credit Card,19.25,499.41,Attitude,2025-08-04,Attitude of support person
5337-IIWKZ,2022-10-17,Male,35,Yes,3,4,Stayed,5569,2,34,Offer C,No,No,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,44.85,1442.6,,,
9481-WHGWY,2019-10-15,Female,35,Yes,3,3,Stayed,6477,9,70,Offer A,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two Year,Credit Card,75.35,8204.85,,,
6997-UVGOX,2019-09-09,Male,35,Yes,3,3,Stayed,5394,9,71,Offer A,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,85.45,7650.83,,,
0594-UFTUL,2024-07-03,Men,35,Yes,3,4,Stayed,2928,1,13,Offer D,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Credit Card,19.85,774.6,,,
0961-ZWLVI,2021-07-26,Male,35,No,3,3,Stayed,6005,0,49,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Credit Card,109.2,5523.69,,,
0089-IIQKO,2022-05-22,Female,35,Yes,3,3,Stayed,4447,1,39,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,Credit Card,99.95,4718.22,,,
8165-CBKXO,2020-02-15,Male,35,Yes,3,3,Stayed,5748,4,66,No Offer,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Two Year,Credit Card,56.75,3708.4,,,
4316-XCSLJ,2024-03-01,Male,35,No,3,3,Stayed,3202,0,17,No Offer,Yes,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,Credit Card,50.3,1622.17,,,
4451-RWASJ,2024-05-12,Male,35,Yes,3,4,Stayed,5471,9,15,Offer D,Yes,No,No,,No,No,No,No,No,No,One Year,Credit Card,19.5,980.15,,,
1027-LKKQQ,2019-08-24,Female,35,Yes,3,3,Stayed,4480,3,72,No Offer,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,80.45,6819.97,,,
1150-FTQGN,2020-08-16,Female,35,Yes,3,4,Stayed,6399,1,60,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,One Year,Bank Withdrawal,94.15,8694.2,,,
3855-ONCAR,2025-04-02,Female,35,Yes,3,4,Stayed,5775,9,4,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Credit Card,78.9,430.46,,,
4644-PIZRT,2024-03-18,Male,36,Yes,3,3,Stayed,2704,5,17,No Offer,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One Year,Bank Withdrawal,70.35,1766.73,,,
9365-CSLBQ,2019-09-03,Male,36,No,3,4,Stayed,4155,0,71,No Offer,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Credit Card,24.35,2001.79,,,
2599-CIPQE,2019-09-20,Male,36,Yes,3,3,Stayed,5737,4,71,No Offer,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,109.3,9874.22,,,
8807-OPMBM,2021-01-14,Female,36,Yes,3,5,Stayed,4466,1,55,Offer B,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Credit Card,25.65,1467.2,,,
